Scenario,Dataset,Rep,Parameter,true,estimate
D3,Dataset 3,8,beta_nb[0],8.0,8.485481441595706
D3,Dataset 3,8,beta_nb[1],2.5,2.3577474212790315
D3,Dataset 3,8,gamma_nb[0],-2.5,-2.072105254503012
D3,Dataset 3,8,gamma_nb[1],2.5,2.341080138323146
D3,Dataset 3,0,beta_z[0],6.6,6.619781229917143
D3,Dataset 3,0,beta_z[1],-2.1,-2.1122768990051113
D3,Dataset 3,0,gamma_z[0],-2.5,-2.2564882161147852
D3,Dataset 3,0,gamma_z[1],2.0,1.8656403758785731
D3,Dataset 3,0,beta_nb[0],8.0,8.450455125247517
D3,Dataset 3,0,beta_nb[1],2.5,2.249018738513226
D3,Dataset 3,0,gamma_nb[0],-2.5,-2.518685538720862
D3,Dataset 3,0,gamma_nb[1],2.5,2.5204647372371562
D3,Dataset 3,12,beta_z[0],6.6,6.504340113431651
D3,Dataset 3,12,beta_z[1],-2.1,-2.023386360997959
D3,Dataset 3,12,gamma_z[0],-2.5,-2.521212993152382
D3,Dataset 3,12,gamma_z[1],2.0,1.9960497690452206
D3,Dataset 3,12,beta_nb[0],8.0,8.048722529256972
D3,Dataset 3,12,beta_nb[1],2.5,2.322977025986965
D3,Dataset 3,12,gamma_nb[0],-2.5,-2.4868193848229962
D3,Dataset 3,12,gamma_nb[1],2.5,2.554506413643523
D3,Dataset 3,6,beta_z[0],6.6,6.749682726978828
D3,Dataset 3,6,beta_z[1],-2.1,-2.2370025488174528
D3,Dataset 3,6,gamma_z[0],-2.5,-2.3305663222236173
D3,Dataset 3,6,gamma_z[1],2.0,1.9897554573800966
D3,Dataset 3,6,beta_nb[0],8.0,7.802450400644251
D3,Dataset 3,6,beta_nb[1],2.5,2.5598556815581537
D3,Dataset 3,6,gamma_nb[0],-2.5,-2.519655730255251
D3,Dataset 3,6,gamma_nb[1],2.5,2.3761491055833552
D3,Dataset 3,10,beta_z[0],6.6,6.617944132383304
D3,Dataset 3,10,beta_z[1],-2.1,-2.05215585727263
D3,Dataset 3,10,gamma_z[0],-2.5,-2.2181313054399965
D3,Dataset 3,10,gamma_z[1],2.0,1.9753561379077378
D3,Dataset 3,10,beta_nb[0],8.0,8.464591445173648
D3,Dataset 3,10,beta_nb[1],2.5,1.4216558116092686
D3,Dataset 3,10,gamma_nb[0],-2.5,-2.6579317282224757
D3,Dataset 3,10,gamma_nb[1],2.5,2.520670543370053
D3,Dataset 3,11,beta_z[0],6.6,6.750020290893797
D3,Dataset 3,11,beta_z[1],-2.1,-2.2492714498508026
D3,Dataset 3,11,gamma_z[0],-2.5,-2.6314033949015827
D3,Dataset 3,11,gamma_z[1],2.0,1.9960984839266487
D3,Dataset 3,11,beta_nb[0],8.0,8.181392633998371
D3,Dataset 3,11,beta_nb[1],2.5,2.9465333773141675
D3,Dataset 3,11,gamma_nb[0],-2.5,-2.543742848705782
D3,Dataset 3,11,gamma_nb[1],2.5,2.6054296585015657
D3,Dataset 3,9,beta_z[0],6.6,6.54576724956971
D3,Dataset 3,9,beta_z[1],-2.1,-2.0634263061615643
D3,Dataset 3,9,gamma_z[0],-2.5,-2.0583575642185807
D3,Dataset 3,9,gamma_z[1],2.0,1.8237537199940017
D3,Dataset 3,9,beta_nb[0],8.0,8.457707849445033
D3,Dataset 3,9,beta_nb[1],2.5,1.658021429774698
D3,Dataset 3,9,gamma_nb[0],-2.5,-2.7899972353829194
D3,Dataset 3,9,gamma_nb[1],2.5,2.598938002984621
D3,Dataset 3,13,beta_z[0],6.6,6.596422301369754
D3,Dataset 3,13,beta_z[1],-2.1,-1.9961988149290906
D3,Dataset 3,13,gamma_z[0],-2.5,-2.4468744410769374
D3,Dataset 3,13,gamma_z[1],2.0,2.0490056867143807
D3,Dataset 3,13,beta_nb[0],8.0,7.733894377371978
D3,Dataset 3,13,beta_nb[1],2.5,2.94680973382887
D3,Dataset 3,13,gamma_nb[0],-2.5,-2.740650273094326
D3,Dataset 3,13,gamma_nb[1],2.5,2.6109848083331837
D3,Dataset 3,5,beta_z[0],6.6,6.567433430228498
D3,Dataset 3,5,beta_z[1],-2.1,-2.0635265990463023
D3,Dataset 3,5,gamma_z[0],-2.5,-2.996249177596439
D3,Dataset 3,5,gamma_z[1],2.0,2.235067735649116
D3,Dataset 3,5,beta_nb[0],8.0,8.074756941346543
D3,Dataset 3,5,beta_nb[1],2.5,2.373217147692502
D3,Dataset 3,5,gamma_nb[0],-2.5,-2.437491402618959
D3,Dataset 3,5,gamma_nb[1],2.5,2.5652735124130386
D3,Dataset 3,15,beta_z[0],6.6,6.69161774014134
D3,Dataset 3,15,beta_z[1],-2.1,-2.21831904035047
D3,Dataset 3,15,gamma_z[0],-2.5,-2.230330781647794
D3,Dataset 3,15,gamma_z[1],2.0,1.8942657015065643
D3,Dataset 3,15,beta_nb[0],8.0,7.900366065487164
D3,Dataset 3,15,beta_nb[1],2.5,2.5450356805946055
D3,Dataset 3,15,gamma_nb[0],-2.5,-2.6313563131738724
D3,Dataset 3,15,gamma_nb[1],2.5,2.5396640570935096
D3,Dataset 3,18,beta_z[0],6.6,6.778928895957891
D3,Dataset 3,18,beta_z[1],-2.1,-2.188836517039713
D3,Dataset 3,18,gamma_z[0],-2.5,-2.6871130661335405
D3,Dataset 3,18,gamma_z[1],2.0,2.0505855378273146
D3,Dataset 3,18,beta_nb[0],8.0,8.441915090468331
D3,Dataset 3,18,beta_nb[1],2.5,2.4230896059245186
D3,Dataset 3,18,gamma_nb[0],-2.5,-2.324557242629877
D3,Dataset 3,18,gamma_nb[1],2.5,2.420281154221694
D3,Dataset 3,16,beta_z[0],6.6,6.634647805941105
D3,Dataset 3,16,beta_z[1],-2.1,-2.130188670470323
D3,Dataset 3,16,gamma_z[0],-2.5,-2.4398580334267654
D3,Dataset 3,16,gamma_z[1],2.0,1.9524943526241219
D3,Dataset 3,16,beta_nb[0],8.0,7.948849860370425
D3,Dataset 3,16,beta_nb[1],2.5,2.3424584153293844
D3,Dataset 3,16,gamma_nb[0],-2.5,-2.648808185962656
D3,Dataset 3,16,gamma_nb[1],2.5,2.6254931799602392
D3,Dataset 3,19,beta_z[0],6.6,6.650345722334741
D3,Dataset 3,19,beta_z[1],-2.1,-2.120617955837021
D3,Dataset 3,19,gamma_z[0],-2.5,-2.4022767938330025
D3,Dataset 3,19,gamma_z[1],2.0,1.874333930823906
D3,Dataset 3,19,beta_nb[0],8.0,8.376997920441811
D3,Dataset 3,19,beta_nb[1],2.5,2.175552939145558
D3,Dataset 3,19,gamma_nb[0],-2.5,-2.3413196664146607
D3,Dataset 3,19,gamma_nb[1],2.5,2.4035277390562317
D3,Dataset 3,17,beta_z[0],6.6,6.585313532382431
D3,Dataset 3,17,beta_z[1],-2.1,-2.1218569465544634
D3,Dataset 3,17,gamma_z[0],-2.5,-1.9164221302517845
D3,Dataset 3,17,gamma_z[1],2.0,1.7605754098653081
D3,Dataset 3,17,beta_nb[0],8.0,8.332990589024048
D3,Dataset 3,17,beta_nb[1],2.5,2.2402031160853277
D3,Dataset 3,17,gamma_nb[0],-2.5,-2.9514372283446275
D3,Dataset 3,17,gamma_nb[1],2.5,2.692730053385557
