Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,llf,aic,bic
D3,Dataset 3,9,Z+P+NB,20.5906081199646,True,13,-29617.509869426118,59251.019738852236,59314.24763927252
D3,Dataset 3,9,ZIP--ZINB,42.945141553878784,True,18,-29596.381768059775,59212.76353611955,59291.79841164491
D3,Dataset 3,3,Poisson,1.198112964630127,True,14,-76450.23398992138,152904.46797984277,152920.27495494785
D3,Dataset 3,3,NB,4.531350135803223,True,18,-33666.16955015322,67338.33910030645,67362.04956296405
D3,Dataset 3,3,ZIP,3.311123847961426,True,15,-44457.867431162755,88923.73486232551,88955.34881253565
D3,Dataset 3,3,ZINB,7.670206785202026,True,14,-30199.109436140927,60408.218872281854,60447.73631004454
D3,Dataset 3,3,P+NB,15.649957418441772,True,37,-32917.23602433733,65846.47204867467,65893.89297398989
D3,Dataset 3,3,Z+P+NB,19.166937351226807,True,14,-29611.134347240808,59238.268694481616,59301.4965949019
D3,Dataset 3,3,ZIP--ZINB,40.51760125160217,True,29,-29588.576221318028,59197.152442636056,59276.187318161414
D3,Dataset 3,10,Poisson,1.045287847518921,True,15,-72053.99957305817,144111.99914611634,144127.80612122142
D3,Dataset 3,10,NB,4.994396686553955,True,28,-33083.786667258595,66173.57333451719,66197.2837971748
D3,Dataset 3,10,ZIP,3.2155866622924805,True,15,-41856.67002257101,83721.34004514202,83752.95399535216
D3,Dataset 3,10,ZINB,8.979073762893677,True,22,-29571.915823599116,59153.83164719823,59193.349084960915
D3,Dataset 3,10,P+NB,23.276291847229004,True,55,-32403.119389516727,64818.238779033454,64865.65970434867
D3,Dataset 3,10,Z+P+NB,21.901782274246216,True,14,-29074.68808620429,58165.37617240858,58228.604072828864
D3,Dataset 3,10,ZIP--ZINB,39.08911418914795,True,17,-29064.51020830072,58149.02041660144,58228.055292126795
D3,Dataset 3,5,Poisson,0.8969364166259766,True,17,-71812.94711162469,143629.89422324937,143645.70119835445
D3,Dataset 3,5,NB,4.516701936721802,True,14,-33248.06827887437,66502.13655774874,66525.84702040635
D3,Dataset 3,5,ZIP,3.4143073558807373,True,14,-42173.707189527966,84355.41437905593,84387.02832926608
D3,Dataset 3,5,ZINB,6.50994610786438,True,15,-29635.91494560037,59281.82989120074,59321.34732896342
D3,Dataset 3,5,P+NB,17.057900428771973,True,38,-32525.052610732433,65062.105221464866,65109.52614678008
D3,Dataset 3,5,Z+P+NB,19.83511447906494,True,23,-29085.05299000444,58186.10598000888,58249.33388042916
D3,Dataset 3,5,ZIP--ZINB,34.183897495269775,True,17,-29061.210939582583,58142.421879165166,58221.456754690524
D3,Dataset 3,0,Poisson,1.0830392837524414,True,16,-72932.49998194541,145868.99996389082,145884.8069389959
D3,Dataset 3,0,NB,3.4158337116241455,True,33,-33113.974937966406,66233.94987593281,66257.66033859042
D3,Dataset 3,0,ZIP,5.048816442489624,True,15,-42238.08640684943,84484.17281369885,84515.786763909
D3,Dataset 3,0,ZINB,10.876894474029541,True,15,-29642.526475480434,59295.05295096087,59334.57038872355
D3,Dataset 3,0,P+NB,14.623135805130005,True,47,-32384.396347520487,64780.792695040975,64828.21362035619
D3,Dataset 3,0,Z+P+NB,20.1023530960083,True,27,-29089.32733898128,58194.65467796256,58257.88257838284
D3,Dataset 3,0,ZIP--ZINB,34.753296852111816,True,17,-29060.88593022849,58141.77186045698,58220.80673598234
D3,Dataset 3,8,Poisson,0.9853546619415283,True,16,-71880.48771043768,143764.97542087536,143780.78239598044
D3,Dataset 3,8,NB,5.474897861480713,True,29,-33439.327996433465,66884.65599286693,66908.36645552453
D3,Dataset 3,8,ZIP,4.5893166065216064,True,15,-42326.60839726586,84661.21679453172,84692.83074474186
D3,Dataset 3,8,ZINB,5.33422327041626,True,13,-30027.56424733234,60065.12849466468,60104.64593242736
D3,Dataset 3,8,P+NB,20.177021026611328,True,37,-32768.51362235887,65549.02724471774,65596.44817003296
D3,Dataset 3,8,Z+P+NB,20.262128114700317,True,15,-29499.65240267771,59015.30480535542,59078.53270577571
D3,Dataset 3,8,ZIP--ZINB,46.46802735328674,True,40,-29474.68336557602,58969.36673115204,59048.4016066774
D3,Dataset 3,13,Poisson,0.7266108989715576,True,18,-74631.45244206392,149266.90488412784,149282.71185923292
D3,Dataset 3,13,NB,3.6877660751342773,True,26,-33364.8424555994,66735.6849111988,66759.3953738564
D3,Dataset 3,13,ZIP,4.722970724105835,True,15,-43378.23705610345,86764.4741122069,86796.08806241704
D3,Dataset 3,13,ZINB,9.385900020599365,True,19,-29781.395580520024,59572.79116104005,59612.30859880273
D3,Dataset 3,13,P+NB,14.171283960342407,True,29,-32638.425918045166,65288.85183609033,65336.27276140555
D3,Dataset 3,13,Z+P+NB,21.626251935958862,True,22,-29213.90308951469,58443.80617902938,58507.034079449666
D3,Dataset 3,13,ZIP--ZINB,36.63956809043884,True,42,-29197.10855766759,58414.21711533518,58493.25199086054
D3,Dataset 3,4,Poisson,0.6887569427490234,True,15,-74149.11958675658,148302.23917351317,148318.04614861825
D3,Dataset 3,4,NB,4.594711542129517,True,19,-33300.57996565261,66607.15993130521,66630.87039396282
D3,Dataset 3,4,ZIP,4.376816987991333,True,15,-43194.21749519602,86396.43499039204,86428.04894060218
D3,Dataset 3,4,ZINB,8.123695850372314,True,17,-29878.373992704226,59766.74798540845,59806.265423171135
D3,Dataset 3,4,P+NB,15.779642343521118,True,36,-32582.765944166014,65177.53188833203,65224.95281364724
D3,Dataset 3,4,Z+P+NB,20.361817836761475,True,27,-29329.168618576543,58674.337237153086,58737.56513757337
D3,Dataset 3,4,ZIP--ZINB,37.26521444320679,True,41,-29313.355948528497,58646.71189705699,58725.74677258235
D3,Dataset 3,12,Poisson,0.719482421875,True,17,-70545.53608272315,141095.0721654463,141110.87914055138
D3,Dataset 3,12,NB,3.9189822673797607,True,26,-32916.078598372405,65838.15719674481,65861.86765940241
D3,Dataset 3,12,ZIP,3.8075778484344482,True,14,-41118.52508879457,82245.05017758915,82276.66412779929
D3,Dataset 3,12,ZINB,8.537470817565918,True,15,-29379.555171643704,58769.11034328741,58808.62778105009
D3,Dataset 3,12,P+NB,16.655956029891968,True,54,-32185.40704089564,64382.81408179128,64430.235007106494
D3,Dataset 3,12,Z+P+NB,20.775135040283203,True,27,-28838.80850167173,57693.61700334346,57756.84490376375
D3,Dataset 3,12,ZIP--ZINB,41.70076251029968,True,16,-28812.213966250023,57644.427932500046,57723.462808025404
D3,Dataset 3,7,Poisson,0.6687510013580322,True,15,-74519.1488491712,149042.2976983424,149058.10467344747
D3,Dataset 3,7,NB,2.7860660552978516,True,14,-33462.63070468662,66931.26140937324,66954.97187203084
D3,Dataset 3,7,ZIP,5.845723628997803,True,17,-43414.22216471798,86836.44432943597,86868.05827964611
D3,Dataset 3,7,ZINB,7.219017505645752,True,20,-29991.194805102416,59992.38961020483,60031.907047967514
D3,Dataset 3,7,P+NB,17.278851985931396,True,46,-32717.00465650764,65446.00931301528,65493.4302383305
D3,Dataset 3,7,Z+P+NB,22.169781923294067,True,28,-29442.9358040107,58901.8716080214,58965.099508441686
D3,Dataset 3,7,ZIP--ZINB,36.621376037597656,True,17,-29417.73229032025,58855.4645806405,58934.49945616586
D3,Dataset 3,2,Poisson,0.6925792694091797,True,18,-72240.32934828856,144484.65869657713,144500.4656716822
D3,Dataset 3,2,NB,3.903630495071411,True,19,-33304.63437973281,66615.26875946562,66638.97922212322
D3,Dataset 3,2,ZIP,4.720026016235352,True,10,-42060.69785529921,84129.39571059842,84161.00966080856
D3,Dataset 3,2,ZINB,7.781769752502441,True,21,-29619.820334936223,59249.640669872446,59289.15810763513
D3,Dataset 3,2,P+NB,22.39146089553833,True,39,-32564.32815548355,65140.6563109671,65188.07723628231
D3,Dataset 3,2,Z+P+NB,24.63723134994507,True,22,-29094.659696918003,58205.319393836005,58268.54729425629
D3,Dataset 3,2,ZIP--ZINB,39.74200224876404,True,15,-29069.464492109648,58158.928984219296,58237.963859744654
D3,Dataset 3,15,Poisson,1.291841745376587,True,17,-73203.29306948507,146410.58613897013,146426.3931140752
D3,Dataset 3,15,NB,5.038410186767578,True,15,-33202.569032685264,66411.13806537053,66434.84852802813
D3,Dataset 3,15,ZIP,5.4907941818237305,True,16,-42806.87977163154,85621.75954326308,85653.37349347322
D3,Dataset 3,15,ZINB,8.286672830581665,True,19,-29732.019686486332,59474.039372972664,59513.55681073535
D3,Dataset 3,15,P+NB,14.81844687461853,True,27,-32471.398900388533,64954.797800777065,65002.21872609228
D3,Dataset 3,15,Z+P+NB,25.01393747329712,True,15,-29167.000225162956,58350.00045032591,58413.2283507462
D3,Dataset 3,15,ZIP--ZINB,43.73015904426575,True,19,-29148.14123450194,58316.28246900388,58395.31734452924
D3,Dataset 3,17,Poisson,0.9656538963317871,True,17,-73138.54115357806,146281.08230715612,146296.8892822612
D3,Dataset 3,17,NB,4.613840103149414,True,22,-33231.71796857843,66469.43593715686,66493.14639981446
D3,Dataset 3,17,ZIP,4.418741941452026,True,14,-42856.67145922536,85721.34291845073,85752.95686866087
D3,Dataset 3,17,ZINB,9.827163696289062,True,23,-29850.38100623656,59710.76201247312,59750.2794502358
D3,Dataset 3,17,P+NB,16.15314483642578,True,34,-32546.502447861072,65105.004895722144,65152.42582103736
D3,Dataset 3,17,Z+P+NB,20.68665885925293,True,14,-29299.2996965696,58614.5993931392,58677.82729355949
D3,Dataset 3,17,ZIP--ZINB,41.55553603172302,True,20,-29271.817100177384,58563.63420035477,58642.66907588013
D3,Dataset 3,16,Poisson,1.2622389793395996,True,16,-71763.91913526836,143531.8382705367,143547.6452456418
D3,Dataset 3,16,NB,7.076939821243286,True,13,-32813.67352073411,65633.34704146822,65657.05750412583
D3,Dataset 3,16,ZIP,4.362230539321899,True,14,-41971.3435172164,83950.6870344328,83982.30098464295
D3,Dataset 3,16,ZINB,8.176002740859985,True,18,-29341.052772175644,58692.10554435129,58731.62298211397
D3,Dataset 3,16,P+NB,17.29316782951355,True,19,-32133.962290572686,64279.92458114537,64327.34550646059
D3,Dataset 3,16,Z+P+NB,20.451459884643555,True,22,-28807.107110470926,57630.21422094185,57693.44212136214
D3,Dataset 3,16,ZIP--ZINB,38.57932996749878,True,32,-28778.883366712078,57577.766733424156,57656.801608949514
D3,Dataset 3,19,Poisson,1.0923006534576416,True,10,-74703.04327579749,149410.08655159498,149425.89352670006
D3,Dataset 3,19,NB,4.463963270187378,True,21,-33743.12049990918,67492.24099981836,67515.95146247596
D3,Dataset 3,19,ZIP,5.3456761837005615,True,15,-43402.679619713155,86813.35923942631,86844.97318963645
D3,Dataset 3,19,ZINB,5.910082101821899,True,15,-30361.006712568385,60732.01342513677,60771.53086289945
D3,Dataset 3,19,P+NB,38.83345913887024,True,37,-33021.6061465495,66055.212293099,66102.63321841422
D3,Dataset 3,19,Z+P+NB,21.46385169029236,True,15,-29834.97601606541,59685.95203213082,59749.17993255111
D3,Dataset 3,19,ZIP--ZINB,39.249213218688965,True,17,-29809.9203750569,59639.8407501138,59718.87562563916
D3,Dataset 3,18,Poisson,0.5463626384735107,True,23,-75429.53658371377,150863.07316742753,150878.8801425326
D3,Dataset 3,18,NB,4.072686672210693,True,21,-33749.057395058626,67504.11479011725,67527.82525277486
D3,Dataset 3,18,ZIP,6.231837272644043,True,15,-43623.884576478566,87255.76915295713,87287.38310316727
D3,Dataset 3,18,ZINB,4.877788066864014,True,15,-30177.05665420254,60364.11330840508,60403.630746167764
D3,Dataset 3,18,P+NB,15.905824422836304,True,22,-33003.15933116466,66018.31866232931,66065.73958764454
D3,Dataset 3,18,Z+P+NB,20.741424083709717,True,24,-29625.88839865576,59267.77679731152,59331.004697731805
D3,Dataset 3,18,ZIP--ZINB,37.701496839523315,True,29,-29604.552299316118,59229.104598632235,59308.13947415759
