Scenario,Dataset,Rep,Parameter,true,estimate
D3,Dataset 3,7,lambda,3.4417179471917168,3.4120133018255308
D3,Dataset 3,7,pi,0.5762380694077099,0.5566821058978751
D3,Dataset 3,7,varphi,11.759859586676527,12.304160252747568
D3,Dataset 3,7,alpha,1.0,0.9754041781792107
D3,Dataset 3,7,omega,0.6578740923585841,0.663295160221283
D3,Dataset 3,2,rho,0.4,0.39479647902415704
D3,Dataset 3,2,lambda,3.458415062925774,3.4297702010945286
D3,Dataset 3,2,pi,0.5729016889103898,0.570233974002288
D3,Dataset 3,2,varphi,11.739982067945506,11.840234345289822
D3,Dataset 3,2,alpha,1.0,0.9448195603181776
D3,Dataset 3,2,omega,0.6540858974493046,0.6625885128769492
D3,Dataset 3,15,rho,0.4,0.4291846115352745
D3,Dataset 3,15,lambda,3.4564537070346835,3.3709565039946274
D3,Dataset 3,15,pi,0.5742812066057746,0.5942215496137427
D3,Dataset 3,15,varphi,11.742317015434901,11.710098198438416
D3,Dataset 3,15,alpha,1.0,1.0311118580594723
D3,Dataset 3,15,omega,0.6562486506715999,0.6455934393606699
D3,Dataset 3,17,rho,0.4,0.45339468166163915
D3,Dataset 3,17,lambda,3.443636271400486,3.3960981498198466
D3,Dataset 3,17,pi,0.5760171294308187,0.6184399239141715
D3,Dataset 3,17,varphi,11.757575867380373,11.700083855837066
D3,Dataset 3,17,alpha,1.0,0.9850401459574615
D3,Dataset 3,17,omega,0.6579040623693944,0.6299152992678761
D3,Dataset 3,16,rho,0.4,0.3979656447430096
D3,Dataset 3,16,lambda,3.428054055914975,3.417103370972433
D3,Dataset 3,16,pi,0.5790975450985011,0.5785981244547128
D3,Dataset 3,16,varphi,11.776126123910744,11.487017226890364
D3,Dataset 3,16,alpha,1.0,1.0257355499422258
D3,Dataset 3,16,omega,0.660719861475577,0.6594734763171242
D3,Dataset 3,19,rho,0.4,0.38558316737245907
D3,Dataset 3,19,lambda,3.4733769793156446,3.493025284812537
D3,Dataset 3,19,pi,0.5713516270092086,0.5605813376619638
D3,Dataset 3,19,varphi,11.722170262719471,11.616109302465626
D3,Dataset 3,19,alpha,1.0,0.9454559113803831
D3,Dataset 3,19,omega,0.6538742338278365,0.660567313384001
D3,Dataset 3,18,rho,0.4,0.3807023561614885
D3,Dataset 3,18,lambda,3.457491543976491,3.5034825799339173
D3,Dataset 3,18,pi,0.5736318932948277,0.5559637476359762
D3,Dataset 3,18,varphi,11.741081495266082,12.06790536490665
D3,Dataset 3,18,alpha,1.0,0.955947547997281
D3,Dataset 3,18,omega,0.6553587525772057,0.6663563527888153
