Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,llf,aic,bic
D4,Dataset 4,9,ZIP--ZINB,55.27272415161133,True,23,-40193.355702408306,80406.71140481661,80485.74628034198
D4,Dataset 4,6,Poisson,0.6949906349182129,True,6,-70419.9408368571,140843.8816737142,140859.68864881928
D4,Dataset 4,6,NB,2.642988681793213,True,13,-43484.91054717914,86975.82109435828,86999.53155701589
D4,Dataset 4,6,ZIP,6.656076669692993,True,12,-47130.71835105382,94269.43670210765,94301.05065231779
D4,Dataset 4,6,ZINB,6.542500257492065,True,16,-40589.1658146994,81188.3316293988,81227.84906716149
D4,Dataset 4,6,P+NB,17.946847915649414,True,32,-41661.82428179795,83335.6485635959,83383.06948891112
D4,Dataset 4,6,Z+P+NB,27.28770089149475,True,13,-40358.69664396807,80733.39328793614,80796.62118835642
D4,Dataset 4,6,ZIP--ZINB,62.708760499954224,True,15,-40339.02317316424,80698.04634632848,80777.08122185385
D4,Dataset 4,14,Poisson,0.60799241065979,True,7,-71196.76858328338,142397.53716656676,142413.34414167184
D4,Dataset 4,14,NB,2.553520917892456,True,15,-43155.87366724786,86317.74733449573,86341.45779715333
D4,Dataset 4,14,ZIP,5.979770660400391,True,13,-47112.20947976557,94232.41895953115,94264.03290974129
D4,Dataset 4,14,ZINB,5.973373889923096,True,17,-40262.00018731658,80534.00037463316,80573.51781239585
D4,Dataset 4,14,P+NB,12.081407308578491,True,30,-41396.23255125383,82804.46510250766,82851.88602782288
D4,Dataset 4,14,Z+P+NB,25.486178159713745,True,18,-40050.43271273365,80116.8654254673,80180.09332588759
D4,Dataset 4,14,ZIP--ZINB,59.01430535316467,True,16,-40027.531457504076,80075.06291500815,80154.09779053352
D4,Dataset 4,13,Poisson,0.6799850463867188,True,8,-70896.69525917764,141797.39051835527,141813.19749346035
D4,Dataset 4,13,NB,1.4927148818969727,True,14,-43389.78853119265,86785.5770623853,86809.2875250429
D4,Dataset 4,13,ZIP,6.354784250259399,True,12,-46683.180616181926,93374.36123236385,93405.975182574
D4,Dataset 4,13,ZINB,6.681578874588013,True,13,-40419.63278875661,80849.26557751322,80888.7830152759
D4,Dataset 4,13,P+NB,14.286864042282104,True,38,-41443.50873595941,82899.01747191882,82946.43839723404
D4,Dataset 4,13,Z+P+NB,24.125527143478394,True,13,-40170.12305340246,80356.24610680492,80419.4740072252
D4,Dataset 4,13,ZIP--ZINB,57.88390231132507,True,16,-40151.37730830798,80322.75461661596,80401.78949214132
D4,Dataset 4,3,Poisson,1.0846548080444336,True,6,-70802.83687267962,141609.67374535924,141625.48072046431
D4,Dataset 4,3,NB,1.7099063396453857,True,12,-43329.71604909637,86665.43209819274,86689.14256085035
D4,Dataset 4,3,ZIP,6.7830116748809814,True,13,-46638.92945847947,93285.85891695894,93317.47286716908
D4,Dataset 4,3,ZINB,3.5530076026916504,True,14,-40338.137732223295,80686.27546444659,80725.79290220927
D4,Dataset 4,3,P+NB,11.58196496963501,True,29,-41390.68435050768,82793.36870101537,82840.78962633059
D4,Dataset 4,3,Z+P+NB,25.715584754943848,True,12,-40080.89938534099,80177.79877068198,80241.02667110227
D4,Dataset 4,3,ZIP--ZINB,58.85168170928955,True,17,-40056.68471731564,80133.36943463128,80212.40431015665
D4,Dataset 4,10,Poisson,0.8584005832672119,True,5,-70631.66993808444,141267.33987616887,141283.14685127395
D4,Dataset 4,10,NB,2.2599759101867676,True,15,-43439.151113308406,86884.30222661681,86908.01268927442
D4,Dataset 4,10,ZIP,5.251298666000366,True,14,-47084.189385707854,94176.37877141571,94207.99272162585
D4,Dataset 4,10,ZINB,5.4809041023254395,True,14,-40481.82194497948,80973.64388995896,81013.16132772164
D4,Dataset 4,10,P+NB,13.363538265228271,True,32,-41609.388800275396,83230.77760055079,83278.19852586601
D4,Dataset 4,10,Z+P+NB,28.204931497573853,True,59,-40239.02847380221,80494.05694760442,80557.2848480247
D4,Dataset 4,10,ZIP--ZINB,52.52402949333191,True,18,-40228.39108280605,80476.7821656121,80555.81704113746
D4,Dataset 4,15,Poisson,1.2463781833648682,True,14,-70185.5608069261,140375.1216138522,140390.9285889573
D4,Dataset 4,15,NB,1.7567353248596191,True,7,-43099.55063487505,86205.1012697501,86228.8117324077
D4,Dataset 4,15,ZIP,4.222126007080078,True,14,-46483.47534515792,92974.95069031585,93006.56464052599
D4,Dataset 4,15,ZINB,5.709880352020264,True,17,-40199.372281253236,80408.74456250647,80448.26200026915
D4,Dataset 4,15,P+NB,12.377396583557129,True,40,-41304.06884453884,82620.13768907767,82667.5586143929
D4,Dataset 4,15,Z+P+NB,20.824729681015015,True,23,-39999.454327435225,80014.90865487045,80078.13655529074
D4,Dataset 4,15,ZIP--ZINB,42.774210929870605,True,21,-39971.08087065614,79962.16174131227,80041.19661683764
D4,Dataset 4,16,Poisson,0.8276395797729492,True,8,-69117.36555669297,138238.73111338593,138254.538088491
D4,Dataset 4,16,NB,2.8141753673553467,True,13,-42641.651841631035,85289.30368326207,85313.01414591967
D4,Dataset 4,16,ZIP,5.793719291687012,True,13,-45758.9320067021,91525.8640134042,91557.47796361435
D4,Dataset 4,16,ZINB,6.677702188491821,True,17,-39656.463158104445,79322.92631620889,79362.44375397157
D4,Dataset 4,16,P+NB,13.051348686218262,True,27,-40815.83541851594,81643.67083703188,81691.0917623471
D4,Dataset 4,16,Z+P+NB,22.604088068008423,True,21,-39410.94526100518,78837.89052201036,78901.11842243065
D4,Dataset 4,16,ZIP--ZINB,49.35735464096069,True,16,-39392.268741033564,78804.53748206713,78883.5723575925
D4,Dataset 4,17,Poisson,0.6622283458709717,True,7,-70148.02421967831,140300.04843935661,140315.8554144617
D4,Dataset 4,17,NB,1.6552379131317139,True,7,-43183.98643791622,86373.97287583243,86397.68333849004
D4,Dataset 4,17,ZIP,6.1388208866119385,True,12,-46256.41054739992,92520.82109479985,92552.43504500999
D4,Dataset 4,17,ZINB,6.1893463134765625,True,18,-40170.01062465168,80350.02124930336,80389.53868706604
D4,Dataset 4,17,P+NB,11.948467493057251,True,32,-41280.79588338337,82573.59176676674,82621.01269208196
D4,Dataset 4,17,Z+P+NB,22.150922060012817,True,12,-39959.146332953576,79934.29266590715,79997.52056632744
D4,Dataset 4,17,ZIP--ZINB,51.1386444568634,True,16,-39931.71174482851,79883.42348965703,79962.45836518239
D4,Dataset 4,18,Poisson,1.302192211151123,True,7,-70080.86373259532,140165.72746519063,140181.5344402957
D4,Dataset 4,18,NB,2.7995643615722656,True,8,-43259.89796549486,86525.79593098973,86549.50639364733
D4,Dataset 4,18,ZIP,7.1680285930633545,True,11,-46873.02184726244,93754.04369452488,93785.65764473502
D4,Dataset 4,18,ZINB,5.426318645477295,True,13,-40375.97200979991,80761.94401959982,80801.4614573625
D4,Dataset 4,18,P+NB,19.139697074890137,True,36,-41499.975282789244,83011.95056557849,83059.37149089371
D4,Dataset 4,18,Z+P+NB,31.113775491714478,True,17,-40161.735639094055,80339.47127818811,80402.6991786084
D4,Dataset 4,18,ZIP--ZINB,49.34703803062439,True,30,-40146.647208320755,80313.29441664151,80392.32929216688
D4,Dataset 4,19,Poisson,0.9088566303253174,True,6,-70110.01779444708,140224.03558889416,140239.84256399923
D4,Dataset 4,19,NB,2.483975648880005,True,8,-43414.197097602126,86834.39419520425,86858.10465786186
D4,Dataset 4,19,ZIP,6.079427480697632,True,13,-46838.48108560601,93684.96217121201,93716.57612142216
D4,Dataset 4,19,ZINB,5.390486478805542,True,12,-40429.2303481408,80868.4606962816,80907.97813404429
D4,Dataset 4,19,P+NB,15.155305862426758,True,39,-41553.952749472744,83119.90549894549,83167.32642426071
D4,Dataset 4,19,Z+P+NB,27.1931209564209,True,22,-40205.478146134534,80426.95629226907,80490.18419268935
D4,Dataset 4,19,ZIP--ZINB,47.00453472137451,True,24,-40171.32485965608,80362.64971931216,80441.68459483753
