Scenario,Dataset,Rep,Parameter,true,estimate
D4,Dataset 4,7,pi,0.3963878762698137,0.20744471333209258
D4,Dataset 4,7,varphi,4.49605616532939,4.421275048395475
D4,Dataset 4,7,alpha,1.0,1.0822526403930885
D4,Dataset 4,7,omega,0.3967668443980401,0.4523367105479441
D4,Dataset 4,9,rho,0.3,0.3301511739105118
D4,Dataset 4,9,lambda,7.229779528217929,7.302533760197059
D4,Dataset 4,9,pi,0.39230980097243767,0.4628762261514149
D4,Dataset 4,9,varphi,4.51348031452138,4.59808951297814
D4,Dataset 4,9,alpha,1.0,0.9079510661766415
D4,Dataset 4,9,omega,0.38990079170542574,0.37416779030262654
D4,Dataset 4,6,rho,0.3,0.32497546335774435
D4,Dataset 4,6,lambda,7.242427893728736,7.122117659653356
D4,Dataset 4,6,pi,0.39438262692644027,0.41471524387971065
D4,Dataset 4,6,varphi,4.50504807084751,4.496480694728264
D4,Dataset 4,6,alpha,1.0,1.065071881339336
D4,Dataset 4,6,omega,0.3934639880461734,0.3703970286998945
D4,Dataset 4,14,rho,0.3,0.3061268554111512
D4,Dataset 4,14,lambda,7.2543069266943405,7.091510090666875
D4,Dataset 4,14,pi,0.39589158299752636,0.43003096335346847
D4,Dataset 4,14,varphi,4.497128715537107,4.7318030118738825
D4,Dataset 4,14,alpha,1.0,0.987152612382627
D4,Dataset 4,14,omega,0.39561752460190236,0.3917032453553413
D4,Dataset 4,13,rho,0.3,0.31548577952928886
D4,Dataset 4,13,lambda,7.261541660502205,7.361308327727763
D4,Dataset 4,13,pi,0.39700055849343924,0.39019453874608206
D4,Dataset 4,13,varphi,4.492305559665196,4.440558362251454
D4,Dataset 4,13,alpha,1.0,1.0439093428365935
D4,Dataset 4,13,omega,0.3975442973008945,0.3956012153001738
D4,Dataset 4,3,rho,0.3,0.3021522331405042
D4,Dataset 4,3,lambda,7.251762621123268,7.247070985440194
D4,Dataset 4,3,pi,0.39545754611917433,0.35190340317769225
D4,Dataset 4,3,varphi,4.498824919251154,4.405544582952561
D4,Dataset 4,3,alpha,1.0,1.0726021718399446
D4,Dataset 4,3,omega,0.39470575731455254,0.4098859391369547
D4,Dataset 4,10,rho,0.3,0.30190763873965626
D4,Dataset 4,10,lambda,7.2394571870135245,7.217756195098256
D4,Dataset 4,10,pi,0.39407401362373373,0.3576327534412717
D4,Dataset 4,10,varphi,4.507028541990984,4.468822443555919
D4,Dataset 4,10,alpha,1.0,1.127852722455963
D4,Dataset 4,10,omega,0.3932868412476945,0.39284100391633764
D4,Dataset 4,15,rho,0.3,0.29799048765834263
D4,Dataset 4,15,lambda,7.245390209260941,7.161311523541392
D4,Dataset 4,15,pi,0.3947642942643057,0.4142677896280813
D4,Dataset 4,15,varphi,4.503073193826039,4.543795364847674
D4,Dataset 4,15,alpha,1.0,0.9750351889411972
D4,Dataset 4,15,omega,0.3941401094564851,0.39495664795960483
D4,Dataset 4,16,rho,0.3,0.3294916356365122
D4,Dataset 4,16,lambda,7.265675674346446,7.129436031770431
D4,Dataset 4,16,pi,0.3978548681102061,0.4247745045494582
D4,Dataset 4,16,varphi,4.489549550435703,4.387139756933191
D4,Dataset 4,16,alpha,1.0,1.0226123023043623
D4,Dataset 4,16,omega,0.39938295674082636,0.39531822533800565
D4,Dataset 4,17,rho,0.3,0.31739170357168883
D4,Dataset 4,17,lambda,7.254545520428224,7.2412701335228356
D4,Dataset 4,17,pi,0.3960788331443543,0.43110724088759816
D4,Dataset 4,17,varphi,4.49696965304785,4.544003936282159
D4,Dataset 4,17,alpha,1.0,0.9425102285413702
D4,Dataset 4,17,omega,0.39616860555530464,0.39170241553056223
D4,Dataset 4,18,rho,0.3,0.29369752903069835
D4,Dataset 4,18,lambda,7.244648897159649,7.175847047957024
D4,Dataset 4,18,pi,0.39469782413988935,0.3794524651562819
D4,Dataset 4,18,varphi,4.503567401893568,4.477218804260418
D4,Dataset 4,18,alpha,1.0,1.0429016458061688
D4,Dataset 4,18,omega,0.3940030344735811,0.3913226535012337
D4,Dataset 4,19,rho,0.3,0.28727137050208906
D4,Dataset 4,19,lambda,7.233302157631682,7.255463063586067
D4,Dataset 4,19,pi,0.39279001979703887,0.3616215439705857
D4,Dataset 4,19,varphi,4.511131894912212,4.375735177747382
D4,Dataset 4,19,alpha,1.0,0.9665821607183059
D4,Dataset 4,19,omega,0.39050662601220093,0.4070456947318283
