Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,llf,aic,bic
D2,Dataset 2,0,P+NB,13.270966291427612,True,51,-21118.710690619817,42249.421381239634,42296.84230655485
D2,Dataset 2,0,Z+P+NB,18.634451150894165,True,19,-19030.849028428078,38077.698056856156,38140.92595727644
D2,Dataset 2,0,ZIP--ZINB,38.24713492393494,True,17,-19022.36870038705,38064.7374007741,38143.77227629946
D2,Dataset 2,3,Poisson,1.0504369735717773,True,17,-78448.170219987,156900.340439974,156916.1474150791
D2,Dataset 2,3,NB,3.984447956085205,True,32,-20972.42606160843,41950.85212321686,41974.56258587447
D2,Dataset 2,3,ZIP,5.630650997161865,True,12,-29084.426478092762,58176.852956185525,58208.46690639567
D2,Dataset 2,3,ZINB,7.705165147781372,True,16,-18770.519371404593,37551.038742809185,37590.55618057187
D2,Dataset 2,3,P+NB,15.93746280670166,True,62,-20789.757348310555,41591.51469662111,41638.935621936325
D2,Dataset 2,3,Z+P+NB,18.20665168762207,True,42,-18740.816217019874,37497.63243403975,37560.860334460034
D2,Dataset 2,3,ZIP--ZINB,37.20666027069092,True,31,-18726.11740824553,37472.23481649106,37551.269692016416
D3,Dataset 3,0,Poisson,1.0442633628845215,True,16,-72932.49998194541,145868.99996389082,145884.8069389959
D3,Dataset 3,0,NB,3.4103786945343018,True,33,-33113.974937966406,66233.94987593281,66257.66033859042
D3,Dataset 3,0,ZIP,5.061689615249634,True,15,-42238.08640684943,84484.17281369885,84515.786763909
D3,Dataset 3,0,ZINB,10.869502067565918,True,15,-29642.526475480434,59295.05295096087,59334.57038872355
D3,Dataset 3,0,P+NB,14.650651931762695,True,47,-32384.396347520487,64780.792695040975,64828.21362035619
D3,Dataset 3,0,Z+P+NB,20.12063217163086,True,27,-29089.32733898128,58194.65467796256,58257.88257838284
D3,Dataset 3,0,ZIP--ZINB,34.79439425468445,True,17,-29060.88593022849,58141.77186045698,58220.80673598234
D3,Dataset 3,4,Poisson,0.6850697994232178,True,15,-74149.11958675658,148302.23917351317,148318.04614861825
D3,Dataset 3,4,NB,4.566154479980469,True,19,-33300.57996565261,66607.15993130521,66630.87039396282
D3,Dataset 3,4,ZIP,4.3895580768585205,True,15,-43194.21749519602,86396.43499039204,86428.04894060218
D3,Dataset 3,4,ZINB,8.111929178237915,True,17,-29878.373992704226,59766.74798540845,59806.265423171135
D3,Dataset 3,4,P+NB,15.75402545928955,True,36,-32582.765944166014,65177.53188833203,65224.95281364724
D3,Dataset 3,4,Z+P+NB,20.42891573905945,True,27,-29329.168618576543,58674.337237153086,58737.56513757337
D3,Dataset 3,4,ZIP--ZINB,37.309802293777466,True,41,-29313.355948528497,58646.71189705699,58725.74677258235
D2,Dataset 2,4,Poisson,0.9558899402618408,True,10,-82367.30956469559,164738.61912939118,164754.42610449626
D2,Dataset 2,4,NB,3.4550130367279053,True,23,-21488.54274773738,42983.08549547476,43006.795958132374
D2,Dataset 2,4,ZIP,5.8867027759552,True,17,-31013.769408131273,62035.538816262546,62067.15276647269
D2,Dataset 2,4,ZINB,7.140615463256836,True,26,-19233.573591781675,38477.14718356335,38516.66462132603
D2,Dataset 2,4,P+NB,18.240325450897217,True,78,-21284.197829510747,42580.395659021495,42627.81658433671
D2,Dataset 2,4,Z+P+NB,19.504629850387573,True,33,-19203.171324972773,38422.342649945545,38485.57055036583
D2,Dataset 2,4,ZIP--ZINB,36.084988594055176,True,29,-19187.305779247345,38394.61155849469,38473.64643402005
D3,Dataset 3,3,Poisson,2.2629122734069824,True,14,-76450.23398992138,152904.46797984277,152920.27495494785
D3,Dataset 3,3,NB,5.850100994110107,True,18,-33666.16955015322,67338.33910030645,67362.04956296405
D3,Dataset 3,3,ZIP,3.3088033199310303,True,15,-44457.867431162755,88923.73486232551,88955.34881253565
D3,Dataset 3,3,ZINB,7.588589906692505,True,14,-30199.109436140927,60408.218872281854,60447.73631004454
D3,Dataset 3,3,P+NB,15.624148845672607,True,37,-32917.23602433733,65846.47204867467,65893.89297398989
D3,Dataset 3,3,Z+P+NB,19.26103949546814,True,14,-29611.134347240808,59238.268694481616,59301.4965949019
D3,Dataset 3,3,ZIP--ZINB,40.41818070411682,True,29,-29588.576221318028,59197.152442636056,59276.187318161414
D3,Dataset 3,1,Poisson,1.8975844383239746,True,10,-72241.45489686886,144486.90979373772,144502.7167688428
D3,Dataset 3,1,NB,5.772284507751465,True,36,-32868.12304557533,65742.24609115066,65765.95655380827
D3,Dataset 3,1,ZIP,4.007931232452393,True,15,-41889.25390858447,83786.50781716894,83818.12176737908
D3,Dataset 3,1,ZINB,7.104886770248413,True,18,-29494.616798434094,58999.23359686819,59038.75103463087
D3,Dataset 3,1,P+NB,15.888387680053711,True,22,-32230.05810934834,64472.11621869668,64519.5371440119
D3,Dataset 3,1,Z+P+NB,21.744361639022827,True,20,-29006.50786137414,58029.01572274828,58092.243623168564
D3,Dataset 3,1,ZIP--ZINB,41.70269584655762,True,32,-28990.82225549222,58001.64451098444,58080.6793865098
D3,Dataset 3,2,Poisson,0.6468374729156494,True,18,-72240.32934828856,144484.65869657713,144500.4656716822
D3,Dataset 3,2,NB,3.8949620723724365,True,19,-33304.63437973281,66615.26875946562,66638.97922212322
D3,Dataset 3,2,ZIP,4.721433877944946,True,10,-42060.69785529921,84129.39571059842,84161.00966080856
D3,Dataset 3,2,ZINB,7.782893657684326,True,21,-29619.820334936223,59249.640669872446,59289.15810763513
D3,Dataset 3,2,P+NB,22.37973117828369,True,39,-32564.32815548355,65140.6563109671,65188.07723628231
D3,Dataset 3,2,Z+P+NB,24.750688076019287,True,22,-29094.659696918003,58205.319393836005,58268.54729425629
D3,Dataset 3,2,ZIP--ZINB,39.61683487892151,True,15,-29069.464492109648,58158.928984219296,58237.963859744654
D1,Dataset 1,2,Poisson,0.6543223857879639,True,8,-96821.00097569067,193646.00195138133,193661.8089264864
D1,Dataset 1,2,NB,1.8866701126098633,True,9,-46369.350084016245,92744.70016803249,92768.4106306901
D1,Dataset 1,2,ZIP,4.535552501678467,True,13,-69364.40001755326,138736.8000351065,138768.41398531667
D1,Dataset 1,2,ZINB,13.482184648513794,True,15,-45600.17169231744,91210.34338463488,91249.86082239756
D1,Dataset 1,2,P+NB,11.410950899124146,True,21,-45097.99926663305,90207.9985332661,90255.41945858132
D1,Dataset 1,2,Z+P+NB,26.64707922935486,True,29,-44539.526445823765,89095.05289164753,89158.28079206782
D1,Dataset 1,2,ZIP--ZINB,46.33141303062439,True,42,-44465.29105943992,88950.58211887984,89029.61699440521
D1,Dataset 1,1,Poisson,0.4802854061126709,True,8,-98898.73767744044,197801.47535488088,197817.28232998596
D1,Dataset 1,1,NB,2.061241865158081,True,10,-46865.89743533492,93737.79487066984,93761.50533332744
D1,Dataset 1,1,ZIP,7.182938098907471,True,12,-71407.29274485781,142822.58548971562,142854.19943992578
D1,Dataset 1,1,ZINB,12.414306640625,True,16,-46113.450143353635,92236.90028670727,92276.41772446995
D1,Dataset 1,1,P+NB,11.560742378234863,True,15,-45516.74857956119,91045.49715912237,91092.9180844376
D1,Dataset 1,1,Z+P+NB,26.06225061416626,True,22,-44935.416107927944,89886.83221585589,89950.06011627617
D1,Dataset 1,1,ZIP--ZINB,50.2431902885437,True,47,-44874.18119613233,89768.36239226467,89847.39726779003
D1,Dataset 1,0,Poisson,0.6552984714508057,True,7,-98221.77522869167,196447.55045738333,196463.3574324884
D1,Dataset 1,0,NB,2.0966949462890625,True,8,-46544.95974776881,93095.91949553762,93119.62995819522
D1,Dataset 1,0,ZIP,5.3549885749816895,True,11,-70612.18505783264,141232.37011566528,141263.98406587544
D1,Dataset 1,0,ZINB,16.28333568572998,True,20,-45772.325200827305,91554.65040165461,91594.16783941729
D1,Dataset 1,0,P+NB,11.80005407333374,True,20,-45170.04574967375,90352.0914993475,90399.51242466272
D1,Dataset 1,0,Z+P+NB,29.64459466934204,True,22,-44572.78441437106,89161.56882874212,89224.79672916241
D1,Dataset 1,0,ZIP--ZINB,46.676539182662964,True,36,-44504.78125954828,89029.56251909657,89108.59739462193
D1,Dataset 1,3,Poisson,0.6805737018585205,True,7,-98052.59855303471,196109.19710606942,196125.0040811745
D1,Dataset 1,3,NB,3.244826316833496,True,19,-46623.216876550556,93252.43375310111,93276.14421575872
D1,Dataset 1,3,ZIP,5.358354806900024,True,12,-70916.0653989736,141840.1307979472,141871.74474815736
D1,Dataset 1,3,ZINB,10.646484851837158,True,16,-45862.65910176948,91735.31820353896,91774.83564130164
D1,Dataset 1,3,P+NB,12.746168851852417,True,17,-45297.528940197924,90607.05788039585,90654.47880571107
D1,Dataset 1,3,Z+P+NB,30.64961314201355,True,23,-44732.07771606541,89480.15543213082,89543.38333255111
D1,Dataset 1,3,ZIP--ZINB,50.568193197250366,True,15,-44672.02183259803,89364.04366519606,89443.07854072143
D1,Dataset 1,4,Poisson,0.8760597705841064,True,7,-101172.98993866121,202349.97987732242,202365.7868524275
D1,Dataset 1,4,NB,2.3264100551605225,True,8,-46899.89088887305,93805.7817777461,93829.4922404037
D1,Dataset 1,4,ZIP,7.487449645996094,True,14,-73374.86791228547,146757.73582457093,146789.3497747811
D1,Dataset 1,4,ZINB,10.980712413787842,True,17,-46182.110259891146,92374.22051978229,92413.73795754497
D1,Dataset 1,4,P+NB,10.671016216278076,True,13,-45482.62989598699,90977.25979197398,91024.6807172892
D1,Dataset 1,4,Z+P+NB,29.667258501052856,True,24,-44946.02378574475,89908.0475714895,89971.27547190979
D1,Dataset 1,4,ZIP--ZINB,53.43235945701599,True,16,-44882.997593684806,89785.99518736961,89865.03006289498
D4,Dataset 4,2,Poisson,0.6305594444274902,True,6,-69817.28541912811,139638.57083825622,139654.3778133613
D4,Dataset 4,2,NB,1.4556076526641846,True,8,-43251.2244671088,86508.4489342176,86532.1593968752
D4,Dataset 4,2,ZIP,5.173685312271118,True,14,-46362.001598969386,92732.00319793877,92763.61714814891
D4,Dataset 4,2,ZINB,6.438260793685913,True,25,-40237.465308301806,80484.93061660361,80524.4480543663
D4,Dataset 4,2,P+NB,9.581523895263672,True,23,-41447.99590573265,82907.9918114653,82955.41273678052
D4,Dataset 4,2,Z+P+NB,19.945282459259033,True,18,-40075.024181192,80166.048362384,80229.27626280428
D4,Dataset 4,2,ZIP--ZINB,26.314390420913696,True,24,-40045.36521752276,80110.73043504552,80189.76531057089
D4,Dataset 4,1,Poisson,0.5242066383361816,True,7,-70825.7268852373,141655.4537704746,141671.26074557967
D4,Dataset 4,1,NB,1.5513274669647217,True,14,-43352.288129783636,86710.57625956727,86734.28672222488
D4,Dataset 4,1,ZIP,4.090129852294922,True,11,-46660.4436220623,93328.8872441246,93360.50119433475
D4,Dataset 4,1,ZINB,4.154340982437134,True,14,-40345.67007346744,80701.34014693488,80740.85758469756
D4,Dataset 4,1,P+NB,11.558852434158325,True,30,-41384.6714916471,82781.3429832942,82828.76390860943
D4,Dataset 4,1,Z+P+NB,19.99974274635315,True,17,-40093.859483366534,80203.71896673307,80266.94686715335
D4,Dataset 4,1,ZIP--ZINB,32.530455350875854,True,18,-40045.705370642514,80111.41074128503,80190.4456168104
D4,Dataset 4,3,Poisson,0.9687438011169434,True,6,-70802.83687267962,141609.67374535924,141625.48072046431
D4,Dataset 4,3,NB,1.4307940006256104,True,12,-43329.71604909638,86665.43209819276,86689.14256085036
D4,Dataset 4,3,ZIP,3.961763858795166,True,12,-46638.9294584795,93285.858916959,93317.47286716914
D4,Dataset 4,3,ZINB,2.7052884101867676,True,14,-40338.13773222329,80686.27546444657,80725.79290220926
D4,Dataset 4,3,P+NB,9.563239574432373,True,27,-41390.684350503136,82793.36870100627,82840.7896263215
D4,Dataset 4,3,Z+P+NB,20.74751925468445,True,12,-40080.899385340985,80177.79877068197,80241.02667110226
D4,Dataset 4,3,ZIP--ZINB,34.41806149482727,True,17,-40056.68471731565,80133.3694346313,80212.40431015666
D4,Dataset 4,0,Poisson,0.8168492317199707,True,7,-69579.61039225351,139163.22078450702,139179.0277596121
D4,Dataset 4,0,NB,1.6899893283843994,True,14,-42797.19744679434,85600.39489358867,85624.10535624628
D4,Dataset 4,0,ZIP,5.380435228347778,True,12,-45915.94197687391,91839.88395374782,91871.49790395796
D4,Dataset 4,0,ZINB,4.9965643882751465,True,18,-39838.724708263835,79687.44941652767,79726.96685429035
D4,Dataset 4,0,P+NB,13.856993198394775,True,28,-40930.35047000382,81872.70094000763,81920.12186532286
D4,Dataset 4,0,Z+P+NB,24.74287724494934,True,12,-39611.21108598021,79238.42217196042,79301.65007238071
D4,Dataset 4,0,ZIP--ZINB,40.94557547569275,True,16,-39595.161592908626,79210.32318581725,79289.35806134262
D4,Dataset 4,4,Poisson,0.49649906158447266,True,9,-71585.93771788455,143175.8754357691,143191.68241087417
D4,Dataset 4,4,NB,1.9638779163360596,True,7,-43208.95660035638,86423.91320071276,86447.62366337037
D4,Dataset 4,4,ZIP,4.166009187698364,True,13,-47029.90550415776,94067.81100831552,94099.42495852566
D4,Dataset 4,4,ZINB,11.236712217330933,True,43,-40276.42115007655,80562.8423001531,80602.35973791579
D4,Dataset 4,4,P+NB,11.20372486114502,True,27,-41395.882998020796,82803.76599604159,82851.18692135681
D4,Dataset 4,4,Z+P+NB,24.24791121482849,True,13,-40053.25140075366,80122.50280150732,80185.7307019276
D4,Dataset 4,4,ZIP--ZINB,37.3349130153656,True,27,-40039.424518003274,80098.84903600655,80177.88391153191
