Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,llf,aic,bic
D2,Dataset 2,14,Poisson,0.9714524745941162,True,13,-79372.24893782969,158748.49787565938,158764.30485076446
D2,Dataset 2,14,NB,4.760643720626831,True,12,-21309.941699786857,42625.883399573715,42649.593862231326
D2,Dataset 2,14,ZIP,6.522165775299072,True,14,-29061.825188364357,58131.650376728714,58163.26432693886
D2,Dataset 2,14,ZINB,11.68016767501831,True,21,-19002.058853397837,38014.117706795674,38053.63514455836
D2,Dataset 2,14,P+NB,24.508544206619263,True,57,-21033.04755093351,42078.09510186702,42125.51602718223
D2,Dataset 2,14,Z+P+NB,54.84931659698486,True,44,-18961.719261465292,37939.438522930584,38002.66642335087
D2,Dataset 2,14,ZIP--ZINB,66.1845772266388,True,28,-18943.008038593598,37906.016077187196,37985.050952712554
D2,Dataset 2,10,Poisson,1.0631763935089111,True,11,-78412.9476848555,156829.895369711,156845.7023448161
D2,Dataset 2,10,NB,4.929310083389282,True,44,-21311.046656979473,42628.09331395895,42651.80377661656
D2,Dataset 2,10,ZIP,10.876938819885254,True,14,-28984.787443051493,57977.574886102986,58009.18883631313
D2,Dataset 2,10,ZINB,8.94410514831543,True,20,-19013.114356162878,38036.228712325756,38075.74615008844
D2,Dataset 2,10,P+NB,18.63094663619995,True,46,-21017.099914392234,42046.19982878447,42093.620754099684
D2,Dataset 2,10,Z+P+NB,38.896949768066406,True,43,-18958.756569892605,37933.51313978521,37996.741040205496
D2,Dataset 2,10,ZIP--ZINB,57.445263624191284,True,29,-18941.553607036607,37903.107214073214,37982.14208959857
D2,Dataset 2,5,Poisson,1.4727411270141602,True,21,-78925.92570920438,157855.85141840877,157871.65839351385
D2,Dataset 2,5,NB,7.851783275604248,True,33,-21466.50581642615,42939.0116328523,42962.72209550991
D2,Dataset 2,5,ZIP,7.104708671569824,True,16,-30024.0376260123,60056.0752520246,60087.689202234746
D2,Dataset 2,5,ZINB,10.763679265975952,True,22,-19245.923141189745,38501.84628237949,38541.36372014217
D2,Dataset 2,5,P+NB,20.770398139953613,True,56,-21239.03489876595,42490.0697975319,42537.49072284711
D2,Dataset 2,5,Z+P+NB,39.170780181884766,True,28,-19189.309183823443,38394.618367646886,38457.84626806717
D2,Dataset 2,5,ZIP--ZINB,63.8757746219635,True,27,-19178.783127488266,38377.56625497653,38456.60113050189
D2,Dataset 2,0,Poisson,0.9682655334472656,True,16,-80393.47448303025,160790.9489660605,160806.75594116558
D2,Dataset 2,0,NB,4.510216474533081,True,11,-21279.144442641966,42564.28888528393,42587.99934794154
D2,Dataset 2,0,ZIP,10.632827281951904,True,15,-30447.659846361345,60903.31969272269,60934.93364293283
D2,Dataset 2,0,ZINB,10.959509372711182,True,24,-19080.2298738737,38170.4597477474,38209.977185510084
D2,Dataset 2,0,P+NB,19.085004806518555,True,51,-21118.71069061987,42249.42138123974,42296.84230655496
D2,Dataset 2,0,Z+P+NB,28.027896642684937,True,19,-19030.84902842808,38077.69805685616,38140.92595727645
D2,Dataset 2,0,ZIP--ZINB,70.26799774169922,True,17,-19022.368700387047,38064.737400774095,38143.77227629945
D2,Dataset 2,8,Poisson,1.6514472961425781,True,14,-79522.18551375033,159048.37102750066,159064.17800260574
D2,Dataset 2,8,NB,5.346996784210205,True,24,-21260.866991286584,42527.73398257317,42551.44444523078
D2,Dataset 2,8,ZIP,7.824328184127808,True,12,-29792.853942861046,59593.70788572209,59625.321835932235
D2,Dataset 2,8,ZINB,9.735381841659546,True,22,-19085.14645948597,38180.29291897194,38219.810356734626
D2,Dataset 2,8,P+NB,23.253820419311523,True,82,-21073.541228822494,42159.08245764499,42206.5033829602
D2,Dataset 2,8,Z+P+NB,26.768582582473755,True,34,-19044.696900441388,38105.393800882775,38168.62170130306
D2,Dataset 2,8,ZIP--ZINB,64.9287838935852,True,34,-19021.980840903216,38063.96168180643,38142.99655733179
D2,Dataset 2,7,Poisson,1.19921875,True,24,-81154.85998467337,162313.71996934674,162329.52694445182
D2,Dataset 2,7,NB,4.02642035484314,True,18,-21514.329812100103,43034.659624200205,43058.370086857816
D2,Dataset 2,7,ZIP,6.989208936691284,True,14,-29695.584913936375,59399.16982787275,59430.78377808289
D2,Dataset 2,7,ZINB,8.275879621505737,True,11,-19106.067589175265,38222.13517835053,38261.65261611321
D2,Dataset 2,7,P+NB,19.266574382781982,True,63,-21295.91559442088,42603.83118884176,42651.252114156974
D2,Dataset 2,7,Z+P+NB,34.11413240432739,True,21,-19059.70459745896,38135.40919491792,38198.63709533821
D2,Dataset 2,7,ZIP--ZINB,103.44355463981628,True,50,-19046.18483331512,38112.36966663024,38191.4045421556
D2,Dataset 2,1,Poisson,0.9723200798034668,True,14,-78881.85810188223,157767.71620376446,157783.52317886954
D2,Dataset 2,1,NB,5.5249104499816895,True,16,-20873.21449687917,41752.42899375834,41776.13945641595
D2,Dataset 2,1,ZIP,8.560191869735718,True,12,-29457.68201047261,58923.36402094522,58954.977971155364
D2,Dataset 2,1,ZINB,9.662589073181152,True,12,-18722.819006382688,37455.638012765376,37495.15545052806
D2,Dataset 2,1,P+NB,16.67406177520752,True,35,-20768.059083590404,41548.11816718081,41595.53909249602
D2,Dataset 2,1,Z+P+NB,33.26478862762451,True,30,-18673.982947054104,37363.96589410821,37427.193794528495
D2,Dataset 2,1,ZIP--ZINB,61.22489261627197,True,18,-18654.339464940706,37328.67892988141,37407.71380540677
D2,Dataset 2,16,Poisson,1.3252620697021484,True,15,-81331.91411540753,162667.82823081507,162683.63520592015
D2,Dataset 2,16,NB,5.1941845417022705,True,11,-21317.477222083024,42640.95444416605,42664.66490682366
D2,Dataset 2,16,ZIP,8.178058624267578,True,12,-30303.19211998464,60614.38423996928,60645.99819017942
D2,Dataset 2,16,ZINB,9.479537010192871,True,11,-19002.309232179,38014.618464358,38054.13590212068
D2,Dataset 2,16,P+NB,18.252841472625732,True,45,-21095.57278475422,42203.14556950844,42250.56649482365
D2,Dataset 2,16,Z+P+NB,38.75794792175293,True,21,-18968.45396365579,37952.90792731158,38016.135827731865
D2,Dataset 2,16,ZIP--ZINB,58.66962265968323,True,15,-18943.503379509526,37907.00675901905,37986.04163454441
D2,Dataset 2,19,Poisson,1.1635076999664307,True,13,-80861.25625494536,161726.51250989072,161742.3194849958
D2,Dataset 2,19,NB,3.7407000064849854,True,21,-21470.389835931328,42946.779671862656,42970.49013452027
D2,Dataset 2,19,ZIP,7.489022493362427,True,17,-29922.30717208927,59852.61434417854,59884.22829438868
D2,Dataset 2,19,ZINB,11.702126264572144,True,16,-19164.701349965435,38339.40269993087,38378.92013769355
D2,Dataset 2,19,P+NB,19.929069995880127,True,56,-21216.042000619153,42444.084001238305,42491.50492655352
D2,Dataset 2,19,Z+P+NB,40.60913872718811,True,43,-19129.719308839427,38275.438617678854,38338.66651809914
D2,Dataset 2,19,ZIP--ZINB,46.129199743270874,True,31,-19106.68951085544,38233.37902171088,38312.41389723624
D2,Dataset 2,15,Poisson,1.2061142921447754,True,11,-83043.61626145765,166091.2325229153,166107.03949802037
D2,Dataset 2,15,NB,4.9619433879852295,True,13,-21647.460584462282,43300.921168924564,43324.631631582175
D2,Dataset 2,15,ZIP,10.450835704803467,True,16,-30882.58364013674,61773.16728027348,61804.781230483626
D2,Dataset 2,15,ZINB,10.584622383117676,True,22,-19394.795510763124,38799.59102152625,38839.10845928893
D2,Dataset 2,15,P+NB,25.648496866226196,True,18,-21546.639493551156,43105.27898710231,43152.69991241753
D2,Dataset 2,15,Z+P+NB,32.16559386253357,True,30,-19353.520283440837,38723.040566881675,38786.26846730196
D2,Dataset 2,15,ZIP--ZINB,62.22869300842285,True,33,-19328.232319795774,38676.46463959155,38755.499515116906
D2,Dataset 2,17,Poisson,1.1777217388153076,True,14,-82203.89107063087,164411.78214126173,164427.5891163668
D2,Dataset 2,17,NB,4.999749422073364,True,19,-21929.99199804149,43865.98399608298,43889.69445874059
D2,Dataset 2,17,ZIP,7.138551950454712,True,11,-30415.423833222274,60838.84766644455,60870.46161665469
D2,Dataset 2,17,ZINB,9.968785762786865,True,25,-19599.37342382784,39208.74684765568,39248.264285418365
D2,Dataset 2,17,P+NB,36.27053761482239,True,47,-21665.947164717763,43343.89432943553,43391.31525475074
D2,Dataset 2,17,Z+P+NB,29.43632173538208,True,35,-19557.047841699274,39130.09568339855,39193.323583818834
D2,Dataset 2,17,ZIP--ZINB,50.13461756706238,True,50,-19529.891791093483,39079.78358218697,39158.818457712325
D2,Dataset 2,18,Poisson,1.3845369815826416,True,18,-78760.46405648609,157524.92811297218,157540.73508807726
D2,Dataset 2,18,NB,5.343426942825317,True,14,-20874.58339405721,41755.16678811442,41778.87725077203
D2,Dataset 2,18,ZIP,5.76221227645874,True,14,-29545.61211227517,59099.22422455034,59130.83817476048
D2,Dataset 2,18,ZINB,7.5752551555633545,True,11,-18753.00136899584,37516.00273799168,37555.52017575436
D2,Dataset 2,18,P+NB,23.784991025924683,True,84,-20666.088804074876,41344.17760814975,41391.59853346497
D2,Dataset 2,18,Z+P+NB,34.50763130187988,True,52,-18706.084355118663,37428.168710237325,37491.39661065761
D2,Dataset 2,18,ZIP--ZINB,54.22035789489746,True,45,-18687.453652076507,37394.907304153014,37473.94217967837
