Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,llf,aic,bic
D2,Dataset 2,16,ZINB,5.8016579151153564,True,11,-19002.309232179,38014.618464358,38054.13590212068
D2,Dataset 2,16,P+NB,11.72430157661438,True,42,-21095.572784684642,42203.145569369284,42250.5664946845
D2,Dataset 2,16,Z+P+NB,22.006945610046387,True,21,-18968.453963655793,37952.907927311586,38016.13582773187
D2,Dataset 2,16,ZIP--ZINB,28.758020639419556,True,15,-18943.503379509526,37907.00675901905,37986.04163454441
D2,Dataset 2,15,Poisson,0.5867540836334229,True,11,-83043.61627503543,166091.23255007085,166107.03952517593
D2,Dataset 2,15,NB,2.422074317932129,True,15,-21647.46058464164,43300.92116928328,43324.631631940894
D2,Dataset 2,15,ZIP,6.4891767501831055,True,16,-30882.583640136636,61773.16728027327,61804.781230483415
D2,Dataset 2,15,ZINB,6.60309624671936,True,21,-19394.79551076295,38799.5910215259,38839.10845928858
D2,Dataset 2,15,P+NB,16.79572558403015,True,23,-21546.639493031733,43105.278986063466,43152.69991137868
D2,Dataset 2,15,Z+P+NB,18.585946083068848,True,24,-19357.553308637864,38731.10661727573,38794.334517696014
D2,Dataset 2,15,ZIP--ZINB,41.15038228034973,True,20,-19328.232319796403,38676.46463959281,38755.499515118165
D2,Dataset 2,18,Poisson,0.8778953552246094,True,18,-78760.46405648609,157524.92811297218,157540.73508807726
D2,Dataset 2,18,NB,3.8570640087127686,True,14,-20874.58339405721,41755.16678811442,41778.87725077203
D2,Dataset 2,18,ZIP,3.8529155254364014,True,14,-29545.61211227517,59099.22422455034,59130.83817476048
D2,Dataset 2,18,ZINB,4.619812726974487,True,11,-18753.001368995836,37516.00273799167,37555.520175754355
D2,Dataset 2,18,P+NB,15.375592231750488,True,91,-20666.088803569746,41344.17760713949,41391.59853245471
D2,Dataset 2,18,Z+P+NB,23.78595757484436,True,47,-18706.084355118706,37428.16871023741,37491.3966106577
D2,Dataset 2,18,ZIP--ZINB,44.00189971923828,True,30,-18687.45365207683,37394.90730415366,37473.94217967902
D2,Dataset 2,17,Poisson,0.7412171363830566,True,13,-82203.89107063087,164411.78214126173,164427.5891163668
D2,Dataset 2,17,NB,3.7789466381073,True,14,-21929.991998041416,43865.98399608283,43889.69445874044
D2,Dataset 2,17,ZIP,4.399821043014526,True,11,-30415.423833222274,60838.84766644455,60870.46161665469
D2,Dataset 2,17,ZINB,5.221849203109741,True,28,-19599.373423827725,39208.74684765545,39248.26428541813
D2,Dataset 2,17,P+NB,26.838390827178955,True,74,-21665.947164718,43343.894329436,43391.315254751215
D2,Dataset 2,17,Z+P+NB,18.675792455673218,True,33,-19557.04784169892,39130.09568339784,39193.32358381813
D2,Dataset 2,17,ZIP--ZINB,35.4414598941803,True,31,-19529.89179109315,39079.7835821863,39158.818457711655
D2,Dataset 2,19,Poisson,0.7836809158325195,True,15,-80861.25625494536,161726.51250989072,161742.3194849958
D2,Dataset 2,19,NB,2.398928642272949,True,24,-21470.389835931393,42946.77967186279,42970.4901345204
D2,Dataset 2,19,ZIP,3.612349510192871,True,12,-29922.307172089488,59852.614344178975,59884.22829438912
D2,Dataset 2,19,ZINB,7.9692957401275635,True,16,-19164.70134996542,38339.40269993084,38378.92013769352
D2,Dataset 2,19,P+NB,12.756161212921143,True,48,-21216.045850144314,42444.09170028863,42491.51262560384
D2,Dataset 2,19,Z+P+NB,30.055488348007202,True,41,-19129.719308840216,38275.43861768043,38338.66651810072
D2,Dataset 2,19,ZIP--ZINB,32.129671573638916,True,31,-19106.689510855518,38233.379021711036,38312.413897236394
