Scenario,Dataset,Rep,Parameter,true,estimate
D4,Dataset 4,0,beta_z[0],5.0,4.956164790853012
D4,Dataset 4,0,beta_z[1],1.5,1.4787009567048277
D4,Dataset 4,0,gamma_z[0],-2.0,-2.2674960145843057
D4,Dataset 4,0,gamma_z[1],1.0,1.129648620516002
D4,Dataset 4,0,beta_nb[0],6.0,6.043073499079805
D4,Dataset 4,0,beta_nb[1],-1.0,-1.0632536177097687
D4,Dataset 4,0,gamma_nb[0],-3.7,-3.328096526554195
D4,Dataset 4,0,gamma_nb[1],2.0,1.83690689695317
D4,Dataset 4,12,beta_z[0],5.0,4.9541039647561105
D4,Dataset 4,12,beta_z[1],1.5,1.4862479109381712
D4,Dataset 4,12,gamma_z[0],-2.0,-2.1422226471925594
D4,Dataset 4,12,gamma_z[1],1.0,1.0789828859007362
D4,Dataset 4,12,beta_nb[0],6.0,5.8836541930435295
D4,Dataset 4,12,beta_nb[1],-1.0,-0.9733975058803763
D4,Dataset 4,12,gamma_nb[0],-3.7,-3.819137338542132
D4,Dataset 4,12,gamma_nb[1],2.0,2.060291631260112
D4,Dataset 4,11,beta_z[0],5.0,4.662798465458927
D4,Dataset 4,11,beta_z[1],1.5,1.732230108287269
D4,Dataset 4,11,gamma_z[0],-2.0,-1.5712905749423005
D4,Dataset 4,11,gamma_z[1],1.0,0.9314314243215133
D4,Dataset 4,11,beta_nb[0],6.0,6.113900287781985
D4,Dataset 4,11,beta_nb[1],-1.0,-1.0330744353447863
D4,Dataset 4,11,gamma_nb[0],-3.7,-4.177271203317688
D4,Dataset 4,11,gamma_nb[1],2.0,2.141064544830643
D4,Dataset 4,13,beta_z[0],5.0,5.101314474408458
D4,Dataset 4,13,beta_z[1],1.5,1.4989730812292275
D4,Dataset 4,13,gamma_z[0],-2.0,-2.1605084103636925
D4,Dataset 4,13,gamma_z[1],1.0,1.0763228391428397
D4,Dataset 4,13,beta_nb[0],6.0,6.026244376461933
D4,Dataset 4,13,beta_nb[1],-1.0,-1.0517288783028105
D4,Dataset 4,13,gamma_nb[0],-3.7,-3.5724052383347082
D4,Dataset 4,13,gamma_nb[1],2.0,1.9194410346882398
D4,Dataset 4,1,beta_z[0],5.0,4.748910641974189
D4,Dataset 4,1,beta_z[1],1.5,1.6587360055965463
D4,Dataset 4,1,gamma_z[0],-2.0,-2.176479912963301
D4,Dataset 4,1,gamma_z[1],1.0,0.9222398875621405
D4,Dataset 4,1,beta_nb[0],6.0,6.260106754747043
D4,Dataset 4,1,beta_nb[1],-1.0,-1.26710609053753
D4,Dataset 4,1,gamma_nb[0],-3.7,-3.4298334054151307
D4,Dataset 4,1,gamma_nb[1],2.0,1.9540970458255542
D4,Dataset 4,5,beta_z[0],5.0,4.91456025926232
D4,Dataset 4,5,beta_z[1],1.5,1.6296303385247106
D4,Dataset 4,5,gamma_z[0],-2.0,-1.7175983057775799
D4,Dataset 4,5,gamma_z[1],1.0,0.9696979844014163
D4,Dataset 4,5,beta_nb[0],6.0,5.792371959896027
D4,Dataset 4,5,beta_nb[1],-1.0,-0.7601502621099613
D4,Dataset 4,5,gamma_nb[0],-3.7,-3.818694865317025
D4,Dataset 4,5,gamma_nb[1],2.0,1.9985703881125283
D4,Dataset 4,14,beta_z[0],5.0,4.725406210395021
D4,Dataset 4,14,beta_z[1],1.5,1.57438890790802
D4,Dataset 4,14,gamma_z[0],-2.0,-1.756271075610003
D4,Dataset 4,14,gamma_z[1],1.0,0.9509290406282325
D4,Dataset 4,14,beta_nb[0],6.0,6.274638032307673
D4,Dataset 4,14,beta_nb[1],-1.0,-1.0265915893024642
D4,Dataset 4,14,gamma_nb[0],-3.7,-3.771436608138177
D4,Dataset 4,14,gamma_nb[1],2.0,2.0256515524880925
D4,Dataset 4,4,beta_z[0],5.0,4.924196288999319
D4,Dataset 4,4,beta_z[1],1.5,1.6150155974350442
D4,Dataset 4,4,gamma_z[0],-2.0,-2.0758573262730593
D4,Dataset 4,4,gamma_z[1],1.0,1.0731989889406461
D4,Dataset 4,4,beta_nb[0],6.0,6.2213190931253095
D4,Dataset 4,4,beta_nb[1],-1.0,-1.0492355523224832
D4,Dataset 4,4,gamma_nb[0],-3.7,-3.3756210737537033
D4,Dataset 4,4,gamma_nb[1],2.0,1.8437945461065386
D4,Dataset 4,9,beta_z[0],5.0,4.828657518877491
D4,Dataset 4,9,beta_z[1],1.5,1.6642069626805895
D4,Dataset 4,9,gamma_z[0],-2.0,-1.4425327191237838
D4,Dataset 4,9,gamma_z[1],1.0,0.8575572854364107
D4,Dataset 4,9,beta_nb[0],6.0,6.386614952064386
D4,Dataset 4,9,beta_nb[1],-1.0,-1.2031634104236746
D4,Dataset 4,9,gamma_nb[0],-3.7,-3.959510324050826
D4,Dataset 4,9,gamma_nb[1],2.0,2.0860683114064242
D4,Dataset 4,2,beta_z[0],5.0,5.055448032791708
D4,Dataset 4,2,beta_z[1],1.5,1.495673516219483
D4,Dataset 4,2,gamma_z[0],-2.0,-1.6494572536518564
D4,Dataset 4,2,gamma_z[1],1.0,0.8714885713736714
D4,Dataset 4,2,beta_nb[0],6.0,5.9284965139372625
D4,Dataset 4,2,beta_nb[1],-1.0,-0.8384970570108328
D4,Dataset 4,2,gamma_nb[0],-3.7,-3.8192474012485014
D4,Dataset 4,2,gamma_nb[1],2.0,2.0596473439312706
D4,Dataset 4,7,beta_z[0],5.0,5.2221320060800265
D4,Dataset 4,7,beta_z[1],1.5,1.3866363593262263
D4,Dataset 4,7,gamma_z[0],-2.0,-5.1239808290616065
D4,Dataset 4,7,gamma_z[1],1.0,2.0115334643188554
D4,Dataset 4,7,beta_nb[0],6.0,6.057452441032103
D4,Dataset 4,7,beta_nb[1],-1.0,-1.087924532098618
D4,Dataset 4,7,gamma_nb[0],-3.7,-2.9140751504832547
D4,Dataset 4,7,gamma_nb[1],2.0,1.7443511452032017
D4,Dataset 4,15,beta_z[0],5.0,5.164120645553837
D4,Dataset 4,15,beta_z[1],1.5,1.3341940766581624
D4,Dataset 4,15,gamma_z[0],-2.0,-1.7194976013929952
D4,Dataset 4,15,gamma_z[1],1.0,0.8847759341441944
D4,Dataset 4,15,beta_nb[0],6.0,6.068293012071287
D4,Dataset 4,15,beta_nb[1],-1.0,-1.0184182960281243
D4,Dataset 4,15,gamma_nb[0],-3.7,-3.7248672186062715
D4,Dataset 4,15,gamma_nb[1],2.0,2.017480230849177
D4,Dataset 4,16,beta_z[0],5.0,4.843049324001714
D4,Dataset 4,16,beta_z[1],1.5,1.5137118257856494
D4,Dataset 4,16,gamma_z[0],-2.0,-1.9709043479478563
D4,Dataset 4,16,gamma_z[1],1.0,1.0626079472832874
D4,Dataset 4,16,beta_nb[0],6.0,6.1247129280211805
D4,Dataset 4,16,beta_nb[1],-1.0,-1.1503675420727677
D4,Dataset 4,16,gamma_nb[0],-3.7,-3.77808880630276
D4,Dataset 4,16,gamma_nb[1],2.0,2.0287258711654372
D4,Dataset 4,18,beta_z[0],5.0,4.911926674925673
D4,Dataset 4,18,beta_z[1],1.5,1.512879023067079
D4,Dataset 4,18,gamma_z[0],-2.0,-2.339754058718992
D4,Dataset 4,18,gamma_z[1],1.0,1.1579071318057166
D4,Dataset 4,18,beta_nb[0],6.0,5.924561669810893
D4,Dataset 4,18,beta_nb[1],-1.0,-0.9671956237644412
D4,Dataset 4,18,gamma_nb[0],-3.7,-3.61854599909491
D4,Dataset 4,18,gamma_nb[1],2.0,1.9428308588341723
D4,Dataset 4,19,beta_z[0],5.0,5.039799696846159
D4,Dataset 4,19,beta_z[1],1.5,1.488153185751047
D4,Dataset 4,19,gamma_z[0],-2.0,-2.1434668138954307
D4,Dataset 4,19,gamma_z[1],1.0,0.993139235562021
D4,Dataset 4,19,beta_nb[0],6.0,6.340323202538966
D4,Dataset 4,19,beta_nb[1],-1.0,-1.319517236777855
D4,Dataset 4,19,gamma_nb[0],-3.7,-3.5799176445458567
D4,Dataset 4,19,gamma_nb[1],2.0,1.9950544814690787
D4,Dataset 4,17,beta_z[0],5.0,4.9850423528172785
D4,Dataset 4,17,beta_z[1],1.5,1.5011192457163265
D4,Dataset 4,17,gamma_z[0],-2.0,-1.6520329334502197
D4,Dataset 4,17,gamma_z[1],1.0,0.8882396106719237
D4,Dataset 4,17,beta_nb[0],6.0,6.174343318095664
D4,Dataset 4,17,beta_nb[1],-1.0,-1.0847015731382386
D4,Dataset 4,17,gamma_nb[0],-3.7,-3.8253839453830842
D4,Dataset 4,17,gamma_nb[1],2.0,2.0541499505913436
