Scenario,Dataset,Rep,Model,fit_elapsed_sec,success,nit,llf,aic,bic
D3,Dataset 3,11,ZIP--ZINB,60.16265535354614,True,47,-29586.739093102835,59193.47818620567,59272.51306173103
D3,Dataset 3,16,Poisson,1.2679798603057861,True,16,-71763.91913526836,143531.8382705367,143547.6452456418
D3,Dataset 3,16,NB,7.748084306716919,True,17,-32813.67352073403,65633.34704146806,65657.05750412567
D3,Dataset 3,16,ZIP,4.378494024276733,True,14,-41971.34351721637,83950.68703443275,83982.30098464289
D3,Dataset 3,16,ZINB,9.180661916732788,True,18,-29341.052772175644,58692.10554435129,58731.62298211397
D3,Dataset 3,16,P+NB,15.176069736480713,True,54,-32133.962291466163,64279.924582932326,64327.34550824754
D3,Dataset 3,16,Z+P+NB,24.89439558982849,True,15,-28807.10711047094,57630.21422094188,57693.44212136217
D3,Dataset 3,16,ZIP--ZINB,36.724507570266724,True,46,-28778.883366712256,57577.76673342451,57656.80160894987
D3,Dataset 3,15,Poisson,1.3039515018463135,True,17,-73203.29306948507,146410.58613897013,146426.3931140752
D3,Dataset 3,15,NB,4.717103958129883,True,11,-33202.56903266145,66411.1380653229,66434.8485279805
D3,Dataset 3,15,ZIP,4.100614070892334,True,15,-42806.87977163177,85621.75954326354,85653.37349347369
D3,Dataset 3,15,ZINB,8.883715152740479,True,19,-29732.019686486325,59474.03937297265,59513.55681073533
D3,Dataset 3,15,P+NB,16.683257341384888,True,42,-32471.398938605427,64954.797877210854,65002.21880252607
D3,Dataset 3,15,Z+P+NB,21.856702089309692,True,23,-29167.000225162883,58350.000450325766,58413.22835074605
D3,Dataset 3,15,ZIP--ZINB,41.81053447723389,True,29,-29148.141234501585,58316.28246900317,58395.31734452853
D3,Dataset 3,17,Poisson,0.9988641738891602,True,17,-73138.54115357806,146281.08230715612,146296.8892822612
D3,Dataset 3,17,NB,4.1912500858306885,True,33,-33231.71796986174,66469.43593972348,66493.14640238108
D3,Dataset 3,17,ZIP,4.5549986362457275,True,15,-42856.67145922537,85721.34291845074,85752.95686866088
D3,Dataset 3,17,ZINB,8.005164623260498,True,23,-29850.381006236566,59710.76201247313,59750.279450235816
D3,Dataset 3,17,P+NB,21.060412883758545,True,40,-32546.502623867393,65105.005247734785,65152.42617305
D3,Dataset 3,17,Z+P+NB,22.04705572128296,True,29,-29299.29969656952,58614.59939313904,58677.82729355933
D3,Dataset 3,17,ZIP--ZINB,39.62826466560364,True,20,-29271.817100177388,58563.634200354776,58642.669075880134
D3,Dataset 3,18,Poisson,0.8138835430145264,True,23,-75429.53658371377,150863.07316742753,150878.8801425326
D3,Dataset 3,18,NB,5.194271087646484,True,15,-33749.05739930387,67504.11479860774,67527.82526126535
D3,Dataset 3,18,ZIP,9.364400386810303,True,14,-43623.88457647871,87255.76915295742,87287.38310316757
D3,Dataset 3,18,ZINB,8.04871392250061,True,15,-30177.05665420253,60364.11330840506,60403.63074616774
D3,Dataset 3,18,P+NB,50.065796852111816,True,81,-33003.15940171825,66018.3188034365,66065.73972875172
D3,Dataset 3,18,Z+P+NB,29.311659574508667,True,24,-29625.888398655814,59267.77679731163,59331.004697731914
D3,Dataset 3,18,ZIP--ZINB,49.891029357910156,True,29,-29604.55229931612,59229.10459863224,59308.1394741576
D3,Dataset 3,19,Poisson,1.4925341606140137,True,10,-74703.04327579749,149410.08655159498,149425.89352670006
D3,Dataset 3,19,NB,5.211388111114502,True,35,-33743.12049990926,67492.24099981852,67515.95146247612
D3,Dataset 3,19,ZIP,7.614006519317627,True,10,-43402.67961971318,86813.35923942635,86844.9731896365
D3,Dataset 3,19,ZINB,9.741233587265015,True,15,-30361.006712568385,60732.01342513677,60771.53086289945
D3,Dataset 3,19,P+NB,26.080294132232666,True,36,-33021.60612042617,66055.21224085234,66102.63316616756
D3,Dataset 3,19,Z+P+NB,24.59279751777649,True,26,-29834.97601606539,59685.95203213078,59749.179932551066
D3,Dataset 3,19,ZIP--ZINB,47.5486741065979,True,17,-29809.920375056892,59639.840750113784,59718.87562563914
